mdm_id,send_dt,send_dttm,message_class,sysdate_dt,sysdate_dttm
00d21c16-dfb3-4667-b343-e1520990d8b4,2024-05-13,2023-09-01 01:45:09,sms,2024-07-09,2024-07-09 03:00:07
4dba4d85-466d-41ea-9aa8-cd343d9d5101,2023-08-31,2023-10-15 05:40:10,push,2024-07-09,2024-07-09 03:00:07
a58e0d42-9996-403b-b7e6-4bca3c9140df,2024-04-04,2024-06-07 06:27:06,push,2024-07-09,2024-07-09 03:00:07
d0a8115f-ec26-4272-9f48-d3d387c3421e,2024-04-21,2023-10-15 01:26:10,push,2024-07-09,2024-07-09 03:00:07
18e7acdf-3d30-48c8-9e0a-0d460c448ce8,2024-06-02,2024-03-18 12:53:03,push,2024-07-09,2024-07-09 03:00:07
8da2fcbb-4aac-480f-9204-fcde5812130e,2023-07-18,2023-09-26 08:16:09,push,2024-07-09,2024-07-09 03:00:07
6581c27b-ced9-4bb6-a392-bcc07a53533d,2024-06-27,2024-01-26 05:04:01,push,2024-07-09,2024-07-09 03:00:07
cc6ce218-1801-4333-84ac-7437105d6aed,2024-04-22,2024-01-03 09:03:01,sms,2024-07-09,2024-07-09 03:00:07
178ac8ca-e4fd-4fab-9601-d200331668a7,2023-11-09,2023-10-21 11:37:10,push,2024-07-09,2024-07-09 03:00:07
b9c240b4-b87b-4714-b948-345da1936f90,2023-07-05,2023-12-23 08:36:12,push,2024-07-09,2024-07-09 03:00:07
c1cdf431-3ef8-4fb0-9efc-18a642c578cb,2023-08-23,2024-01-08 09:34:01,sms,2024-07-09,2024-07-09 03:00:07
0d9ee77c-1fdb-4e58-8a7b-e07e8b050b2b,2024-07-08,2023-10-27 11:40:10,push,2024-07-09,2024-07-09 03:00:07
753be126-678d-4681-ae60-cbb289aa3856,2023-07-17,2023-09-18 12:11:09,push,2024-07-09,2024-07-09 03:00:07
3a59e0f2-6622-4a9e-b8bd-140b44d3d657,2024-06-23,2024-04-24 10:21:04,sms,2024-07-09,2024-07-09 03:00:07
6d92c5e4-25dc-40cc-a033-101eb2932351,2023-12-20,2024-02-20 04:35:02,sms,2024-07-09,2024-07-09 03:00:07
aa26c0cf-9fb5-4176-8b15-8d529bc6240e,2024-03-14,2024-04-21 04:49:04,sms,2024-07-09,2024-07-09 03:00:07
6f676728-b00a-4c7e-939c-f6df1b61f993,2024-03-07,2024-02-29 07:25:02,push,2024-07-09,2024-07-09 03:00:07
5d5a4e56-f0a5-463f-85c5-8ea677156fcd,2024-04-08,2023-07-03 05:44:07,sms,2024-07-09,2024-07-09 03:00:07
a6dfbece-3b28-4ed0-a569-b1fa8b2c18ad,2024-01-10,2023-10-23 04:24:10,push,2024-07-09,2024-07-09 03:00:07
47c2846a-07d8-4662-a8ad-9fb6d90f853f,2024-02-23,2024-01-31 01:19:01,push,2024-07-09,2024-07-09 03:00:07
e9aea476-bae6-418a-9ef6-2f6b0383fd6e,2023-12-01,2024-07-07 07:55:07,sms,2024-07-09,2024-07-09 03:00:07
e0245b8d-2884-4866-85d3-98d04d7fb023,2023-10-28,2023-11-29 10:20:11,sms,2024-07-09,2024-07-09 03:00:07
81e5aeda-0534-4798-9e02-cbfe1e1d339e,2024-05-25,2024-02-09 10:52:02,sms,2024-07-09,2024-07-09 03:00:07
9ec4ee20-009f-4eee-a3ab-6c964e4c5fa0,2024-05-31,2023-07-21 05:41:07,push,2024-07-09,2024-07-09 03:00:07
618443ee-59f0-4543-93a0-f98da4befbe0,2023-08-02,2024-06-18 11:25:06,push,2024-07-09,2024-07-09 03:00:07
03f0bc9c-1db0-4b7b-b6ed-54d58aa35a19,2023-07-30,2023-07-24 01:55:07,sms,2024-07-09,2024-07-09 03:00:07
f514abc2-61a0-4c1c-897d-5b064f09edc9,2024-01-01,2023-09-08 09:44:09,sms,2024-07-09,2024-07-09 03:00:07
73899c33-648c-445b-8caa-3cd42ef628e2,2023-12-12,2024-05-05 04:13:05,push,2024-07-09,2024-07-09 03:00:07
f46b5640-ebf5-4081-9d37-918b9db68d4f,2023-09-19,2024-02-18 11:58:02,push,2024-07-09,2024-07-09 03:00:07
e360aee3-e342-4fa2-9a60-8df3a5b6092f,2023-10-01,2023-12-30 09:49:12,push,2024-07-09,2024-07-09 03:00:07
bfc9e484-c897-4559-acfc-bf479f78fa82,2023-08-18,2024-03-02 10:14:03,push,2024-07-09,2024-07-09 03:00:07
e9103487-6a74-4c90-a8c4-6531b39785a7,2024-03-18,2023-09-12 02:19:09,push,2024-07-09,2024-07-09 03:00:07
711e65c6-c158-4e2e-b99a-ad5979d76ef8,2023-10-25,2023-09-24 02:40:09,push,2024-07-09,2024-07-09 03:00:07
bbfdebb0-0fc6-42ce-a49c-f5d4147630ac,2023-11-20,2023-12-06 09:37:12,push,2024-07-09,2024-07-09 03:00:07
0e21ac4d-fced-4791-86f6-523a9cf08c2e,2024-03-08,2023-09-09 04:02:09,sms,2024-07-09,2024-07-09 03:00:07
455128f3-947d-43b4-ba40-4f8f0a7caf7a,2024-02-03,2024-06-24 11:32:06,sms,2024-07-09,2024-07-09 03:00:07
16c57971-651d-4f05-9e04-e649261ef104,2024-01-10,2023-12-16 12:23:12,push,2024-07-09,2024-07-09 03:00:07
e3d1852a-3a7f-40d4-ae58-79cc572540d5,2024-01-22,2024-06-01 04:20:06,sms,2024-07-09,2024-07-09 03:00:07
d3ffefee-50e7-4a0d-8a34-1b38891406b9,2023-09-13,2023-08-05 01:11:08,sms,2024-07-09,2024-07-09 03:00:07
3ec09020-28be-43a6-af08-1b71b280ef0d,2024-06-12,2024-04-08 10:49:04,sms,2024-07-09,2024-07-09 03:00:07
7fa74e17-f073-4559-9bf9-499937fab838,2024-05-21,2024-05-12 03:38:05,sms,2024-07-09,2024-07-09 03:00:07
ae3017c7-ac3c-4af6-ba71-53d599d1b841,2023-10-17,2023-09-02 01:36:09,sms,2024-07-09,2024-07-09 03:00:07
dab74acc-90c5-494c-b1d0-66e68ca51bd8,2024-04-30,2024-05-03 10:57:05,push,2024-07-09,2024-07-09 03:00:07
f6097584-39c8-4a84-a727-4253b72bcac8,2024-05-04,2023-11-14 02:27:11,sms,2024-07-09,2024-07-09 03:00:07
3b33720c-f821-4901-a535-609c6859a75c,2023-11-16,2023-08-16 06:09:08,sms,2024-07-09,2024-07-09 03:00:07
164a116e-5c5e-49ab-a81c-ff2e4b6bca54,2023-10-17,2023-08-24 07:50:08,push,2024-07-09,2024-07-09 03:00:07
4cbdbca9-be79-4930-a3b8-582ec6f57c56,2024-05-08,2024-04-13 06:05:04,sms,2024-07-09,2024-07-09 03:00:07
f7d87cba-e49d-4f6e-9eb7-27a7d4249d31,2023-07-06,2024-07-02 09:09:07,sms,2024-07-09,2024-07-09 03:00:07
b08d2dfd-a6ce-4e59-943d-1c2ee7181aa6,2024-01-22,2024-05-29 12:24:05,sms,2024-07-09,2024-07-09 03:00:07
7f80b816-61eb-4e7f-bacd-44c45bf696a4,2024-06-15,2024-04-30 08:42:04,push,2024-07-09,2024-07-09 03:00:07
a072f253-77e8-4fe4-a1d0-1375265c30bb,2023-11-17,2023-12-29 02:57:12,sms,2024-07-09,2024-07-09 03:00:07
5b88e5e7-e595-4876-a83e-bdc6c268d462,2023-11-29,2023-11-26 03:46:11,push,2024-07-09,2024-07-09 03:00:07
7344195c-b5dd-4954-817b-f5a4796cb6c4,2024-02-10,2023-11-29 07:42:11,sms,2024-07-09,2024-07-09 03:00:07
4e36e07c-67fa-45d1-a52b-0face83c58a1,2023-09-06,2023-12-27 04:40:12,push,2024-07-09,2024-07-09 03:00:07
d641fefc-b39c-4cbc-ad9e-9974cffa9327,2024-06-29,2024-01-04 05:45:01,sms,2024-07-09,2024-07-09 03:00:07
db9c8413-46c2-43fa-8b26-fea6dd9760de,2023-11-15,2024-06-26 06:31:06,push,2024-07-09,2024-07-09 03:00:07
bfc6b692-dd61-4a8c-94ab-86b5d890050d,2024-03-29,2023-07-15 05:10:07,push,2024-07-09,2024-07-09 03:00:07
a325ab29-a3f3-4f5d-bfd9-ce603f89de13,2023-08-25,2024-03-21 06:30:03,sms,2024-07-09,2024-07-09 03:00:07
440af639-8048-4e4e-909c-68bb64ffc2ba,2024-02-27,2024-04-08 12:18:04,push,2024-07-09,2024-07-09 03:00:07
e074df4d-0538-45e4-a478-3201a45b858d,2024-03-04,2023-10-07 03:26:10,push,2024-07-09,2024-07-09 03:00:07
2bf95e01-f512-40b7-81c5-f7a1802e7461,2024-03-11,2024-03-01 04:33:03,sms,2024-07-09,2024-07-09 03:00:07
ca2b9746-8d1d-4c46-9a90-437694ac4438,2023-11-05,2024-02-20 10:01:02,sms,2024-07-09,2024-07-09 03:00:07
fc55754f-2e31-4319-a4a5-7ad633c7691c,2024-04-14,2024-02-26 09:35:02,push,2024-07-09,2024-07-09 03:00:07
8456de52-67cb-4b4f-a396-62d918bccd27,2023-07-17,2023-09-07 06:46:09,sms,2024-07-09,2024-07-09 03:00:07
a40eaae6-e566-48e9-82ee-c9ffbbb2b6e5,2024-05-19,2023-08-19 09:33:08,sms,2024-07-09,2024-07-09 03:00:07
4692545d-cfd5-43cf-8012-3f2e4a874991,2024-06-03,2023-12-26 08:30:12,push,2024-07-09,2024-07-09 03:00:07
aad1e254-1007-4da7-8f2a-b7328143c2b7,2024-03-07,2023-07-22 09:50:07,sms,2024-07-09,2024-07-09 03:00:07
239adf68-8b4f-4729-b667-d6835110c84e,2023-11-15,2024-04-12 05:18:04,push,2024-07-09,2024-07-09 03:00:07
79a9b99f-35e5-4971-9825-08578440db35,2023-12-01,2024-06-10 07:50:06,push,2024-07-09,2024-07-09 03:00:07
1d629299-4d8f-476b-a3e0-432afd7c50c6,2023-07-06,2023-07-19 08:53:07,push,2024-07-09,2024-07-09 03:00:07
3a5de928-7946-4a8a-a09a-e46a70ec8f9f,2023-12-11,2024-01-13 11:38:01,push,2024-07-09,2024-07-09 03:00:07
43790bd9-2b25-4d2a-a43f-661a8cbb0e76,2024-02-01,2024-05-02 02:41:05,sms,2024-07-09,2024-07-09 03:00:07
5da1968d-08c9-4b5b-98c1-b1e0d6d2a36c,2024-05-20,2023-12-04 08:38:12,push,2024-07-09,2024-07-09 03:00:07
57a8ded2-a144-4eb5-965a-28f14991f0d9,2024-02-12,2024-01-29 07:08:01,push,2024-07-09,2024-07-09 03:00:07
ae461470-688e-4475-9184-f9cb9374dda4,2023-12-30,2023-08-23 08:22:08,sms,2024-07-09,2024-07-09 03:00:07
5ad783cd-6a9d-45ed-b6fd-e93ce72473c1,2023-12-14,2024-01-13 05:11:01,sms,2024-07-09,2024-07-09 03:00:07
2d281265-a268-490e-a956-3c255d5b2a7a,2024-03-20,2024-02-23 12:49:02,sms,2024-07-09,2024-07-09 03:00:07
2cc7a19d-0e90-49dc-b1bc-d89a62192a8e,2024-02-08,2024-02-08 10:02:02,sms,2024-07-09,2024-07-09 03:00:07
0a19273b-f6e6-4722-8892-a4d7c1fca783,2024-06-16,2023-11-07 10:10:11,sms,2024-07-09,2024-07-09 03:00:07
c88d39e9-35a1-4e68-96c7-e7fd9c3053db,2024-06-28,2023-07-19 12:25:07,push,2024-07-09,2024-07-09 03:00:07
873c2a6e-f7c8-40eb-95bd-9516996b57ad,2024-05-05,2023-09-24 07:22:09,sms,2024-07-09,2024-07-09 03:00:07
51419263-759c-4bd6-a7b8-af97166d2658,2024-03-22,2023-10-12 11:04:10,sms,2024-07-09,2024-07-09 03:00:07
e8135260-b266-4314-9ad9-60faddd04165,2024-07-02,2023-10-03 03:03:10,push,2024-07-09,2024-07-09 03:00:07
78850766-40df-40bb-996b-02a244ecedef,2024-06-05,2023-11-01 05:49:11,push,2024-07-09,2024-07-09 03:00:07
58e76b20-4b02-47c2-ae6a-16f4cc419682,2024-02-06,2023-09-27 08:25:09,sms,2024-07-09,2024-07-09 03:00:07
e36ee2d6-4bae-4169-bdfa-b17e054adf47,2023-10-21,2023-07-09 11:35:07,push,2024-07-09,2024-07-09 03:00:07
106bbd03-7738-4490-a421-2a46d8096142,2024-07-05,2024-07-07 04:33:07,sms,2024-07-09,2024-07-09 03:00:07
cf65cc07-771a-43bb-a672-606de2c931b5,2024-01-21,2024-04-17 01:11:04,push,2024-07-09,2024-07-09 03:00:07
23b16351-a554-42fe-98c9-c140e4728d43,2023-12-18,2023-11-01 01:33:11,push,2024-07-09,2024-07-09 03:00:07
7a93073b-8d7e-4515-91b7-b1f0daa897f4,2023-11-10,2023-07-06 08:32:07,push,2024-07-09,2024-07-09 03:00:07
30f74eec-bbb7-4d4d-af0b-a69e30c048b2,2024-06-09,2023-08-14 07:05:08,push,2024-07-09,2024-07-09 03:00:07
29281381-991f-43b3-8b0b-4738d2d1c964,2024-05-29,2023-07-09 04:44:07,sms,2024-07-09,2024-07-09 03:00:07
a9af3c32-1eed-490b-a547-da04c318d1c8,2024-04-21,2023-11-22 03:58:11,sms,2024-07-09,2024-07-09 03:00:07
3371a601-6840-48cc-9cc3-84237170f058,2024-01-09,2024-05-03 05:01:05,push,2024-07-09,2024-07-09 03:00:07
8232e3b1-b805-4490-8f62-562fbeb7f715,2023-08-09,2023-12-22 09:57:12,sms,2024-07-09,2024-07-09 03:00:07
6092bb07-2eef-4208-9544-fe71fbccf7b2,2023-12-28,2024-04-20 06:34:04,push,2024-07-09,2024-07-09 03:00:07
0ee460f0-fd8b-4d54-b225-867d2bf72312,2024-04-18,2024-05-03 05:42:05,sms,2024-07-09,2024-07-09 03:00:07
34de2dd6-24af-4b00-9f28-c08e465e9894,2024-06-16,2023-11-23 03:18:11,sms,2024-07-09,2024-07-09 03:00:07
4eef1761-3700-4f56-93b4-2cbff490a1bf,2024-05-25,2023-11-08 06:33:11,push,2024-07-09,2024-07-09 03:00:07
c2f1da4e-d538-4d00-9ff0-22bec01f5c26,2024-03-30,2023-10-15 02:25:10,push,2024-07-09,2024-07-09 03:00:07
e6ef7a64-2e10-449d-beac-4352d04ad1e6,2023-08-11,2024-03-17 08:54:03,sms,2024-07-09,2024-07-09 03:00:07
11ce5730-79fb-48c2-bada-1373151f1c3e,2024-06-06,2023-09-15 10:45:09,sms,2024-07-09,2024-07-09 03:00:07
cfa70c81-adfb-4053-861c-fa6cf93552e2,2023-11-03,2024-01-15 12:22:01,push,2024-07-09,2024-07-09 03:00:07
1276b454-990a-4afc-85fb-91b5ef08aa44,2023-09-28,2023-08-05 03:45:08,sms,2024-07-09,2024-07-09 03:00:07
dacfeedf-2566-4ca6-81a1-49943c8198f1,2023-11-10,2023-11-18 07:24:11,sms,2024-07-09,2024-07-09 03:00:07
c6ea8911-5fcf-4fb0-9276-20b1d82aad49,2024-02-03,2024-01-24 12:36:01,push,2024-07-09,2024-07-09 03:00:07
3d25c17c-1866-45bd-a319-3f037c2f7ecd,2024-04-30,2023-07-30 11:24:07,push,2024-07-09,2024-07-09 03:00:07
cc668bf4-5c11-4717-a4c2-6ab6aab62166,2024-01-18,2023-11-26 09:23:11,sms,2024-07-09,2024-07-09 03:00:07
25666aa2-027f-4933-a1b2-e0bb7ab584d1,2024-01-15,2023-08-25 03:15:08,push,2024-07-09,2024-07-09 03:00:07
9f49ac0c-f4c4-41a2-8335-5ab45f1b8275,2024-03-04,2024-03-26 08:01:03,push,2024-07-09,2024-07-09 03:00:07
686388cf-d20c-4675-9868-86bddcaeef66,2023-07-21,2024-03-17 07:14:03,sms,2024-07-09,2024-07-09 03:00:07
5c6c5c5f-947b-4810-96ff-521115272e91,2024-03-26,2023-10-24 09:10:10,push,2024-07-09,2024-07-09 03:00:07
3570bb82-fe22-4458-a64d-e95e38702796,2024-04-19,2023-12-11 02:17:12,push,2024-07-09,2024-07-09 03:00:07
cc29ad11-da06-4e7a-a353-800519dab89c,2024-05-29,2024-05-25 04:11:05,push,2024-07-09,2024-07-09 03:00:07
ed1c408f-e17c-42de-8996-d5a752769cc5,2023-11-17,2023-09-03 03:09:09,sms,2024-07-09,2024-07-09 03:00:07
e1549207-ef17-41e1-985f-230a297791f0,2024-03-28,2023-12-25 06:51:12,sms,2024-07-09,2024-07-09 03:00:07
95e2b1bc-8f9c-4141-8620-f57c881cf9d2,2024-01-09,2023-11-15 08:04:11,sms,2024-07-09,2024-07-09 03:00:07
2c670bc5-a68f-459e-a9ec-db3269c8ffa7,2023-07-02,2023-09-10 09:52:09,sms,2024-07-09,2024-07-09 03:00:07
10709d80-7e43-44c8-babb-5c244aca8ed6,2024-03-23,2023-11-15 07:54:11,sms,2024-07-09,2024-07-09 03:00:07
8f59c07d-a651-4c64-a9e2-e846c589cb4c,2024-04-18,2024-03-13 09:45:03,sms,2024-07-09,2024-07-09 03:00:07
2ca275db-1ea2-477d-9a1e-535321861821,2023-10-14,2023-07-12 10:54:07,push,2024-07-09,2024-07-09 03:00:07
4ab88618-a6b1-48d7-90f5-aba1ed80c7f0,2023-10-22,2024-03-06 07:48:03,sms,2024-07-09,2024-07-09 03:00:07
144833dc-400d-478a-843c-9b6d49dd0455,2023-07-12,2023-10-16 05:21:10,push,2024-07-09,2024-07-09 03:00:07
442932a4-ad09-46a0-ab8f-9651a381da03,2023-09-18,2024-07-08 06:39:07,sms,2024-07-09,2024-07-09 03:00:07
c563802a-2fa4-463c-9d3b-264c7b04535b,2023-10-14,2024-06-12 02:02:06,push,2024-07-09,2024-07-09 03:00:07
92a81aee-45a1-4d36-a931-3e0d2132e13d,2023-10-01,2024-03-09 12:54:03,push,2024-07-09,2024-07-09 03:00:07
bb03a921-149a-44f6-8b82-f3db8f7f831a,2023-09-17,2024-03-25 12:58:03,sms,2024-07-09,2024-07-09 03:00:07
1898c165-97dd-4d02-8fc8-afb5ee1cedbc,2023-07-02,2023-12-13 05:04:12,push,2024-07-09,2024-07-09 03:00:07
c533dc66-727c-4d69-8e06-cd3bcbfeaf90,2023-07-25,2023-08-31 03:31:08,sms,2024-07-09,2024-07-09 03:00:07
ece91ad1-c3cc-407c-a6d1-9a22981bff42,2023-12-05,2024-02-19 12:49:02,sms,2024-07-09,2024-07-09 03:00:07
37a56651-9159-48d0-88ed-ea9df765618a,2024-04-08,2024-05-13 10:06:05,sms,2024-07-09,2024-07-09 03:00:07
306d319b-1d87-43fd-b4f1-3f639e84b0a7,2024-02-26,2024-01-26 11:27:01,push,2024-07-09,2024-07-09 03:00:07
59fd72c2-cfa8-48fa-850b-0a1b9867a91f,2023-07-18,2023-11-18 07:13:11,push,2024-07-09,2024-07-09 03:00:07
0ebe0c68-a17e-43eb-abfe-5e041765a5fa,2024-04-07,2024-05-15 01:29:05,push,2024-07-09,2024-07-09 03:00:07
00222ad1-9320-4ec8-ade8-040371d0dde6,2024-06-02,2024-04-20 01:00:04,sms,2024-07-09,2024-07-09 03:00:07
d85837f9-5e7b-4cf2-ae93-394f56325085,2023-12-23,2024-01-31 02:14:01,push,2024-07-09,2024-07-09 03:00:07
a843b39d-9eb2-4024-be4c-2e64766ab436,2024-06-20,2024-06-22 02:38:06,sms,2024-07-09,2024-07-09 03:00:07
6586baf7-beb4-459d-8595-58aa52960ed5,2023-09-11,2023-12-21 03:14:12,sms,2024-07-09,2024-07-09 03:00:07
4dd500e9-5c1c-4fa9-a157-1295d6960f3a,2024-01-08,2023-11-20 10:21:11,push,2024-07-09,2024-07-09 03:00:07
58dbf116-f877-49dc-8346-229c20fc85b0,2024-01-19,2024-03-27 07:16:03,push,2024-07-09,2024-07-09 03:00:07
a116daec-1473-48f6-ac25-f0f1da2c32f6,2024-04-05,2024-07-08 08:40:07,sms,2024-07-09,2024-07-09 03:00:07
e39b0e34-1854-4bcb-b060-879e943354c7,2023-12-14,2023-09-24 06:21:09,sms,2024-07-09,2024-07-09 03:00:07
92cd15a1-d17f-40e4-99d6-b1b8d4a51d3c,2024-04-21,2023-09-28 04:20:09,sms,2024-07-09,2024-07-09 03:00:07
0b32bcc7-2c6f-4252-ab82-c74ff28b17c3,2023-08-10,2024-06-19 04:45:06,sms,2024-07-09,2024-07-09 03:00:07
63282253-1c19-4cd7-a268-ff5d5bc2ded9,2023-07-30,2023-10-02 09:01:10,push,2024-07-09,2024-07-09 03:00:07
a7dc1115-9e08-4ebf-a50a-e37e4fbf7dbc,2024-01-23,2024-03-30 08:17:03,sms,2024-07-09,2024-07-09 03:00:07
777be8cf-3d03-42fe-8703-57bd6106ab77,2024-05-30,2023-12-22 08:17:12,sms,2024-07-09,2024-07-09 03:00:07
e5272254-d401-494d-86dc-9ec4689f4598,2024-01-13,2023-09-11 10:59:09,push,2024-07-09,2024-07-09 03:00:07
1d5f2a03-473a-4283-8677-5a94aa18b896,2023-12-14,2023-12-16 01:19:12,push,2024-07-09,2024-07-09 03:00:07
d7aaead2-2490-4b20-8950-4bdf0ea0dfa7,2024-03-22,2023-07-02 08:26:07,sms,2024-07-09,2024-07-09 03:00:07
efff735e-0c08-4a9d-ac71-64a1e93b1b98,2024-04-24,2024-04-30 05:22:04,sms,2024-07-09,2024-07-09 03:00:07
0419e8ae-98aa-44f0-8c1f-aac0f4fc706d,2024-06-02,2024-05-17 08:48:05,push,2024-07-09,2024-07-09 03:00:07
bdfb6539-6bcc-4f87-9d3b-79b3d2ac1c1b,2023-08-10,2024-05-12 12:30:05,push,2024-07-09,2024-07-09 03:00:07
8c9af9de-842e-4fe3-bc55-516b315251b8,2024-02-02,2023-08-28 04:51:08,sms,2024-07-09,2024-07-09 03:00:07
5d77db3b-58f5-417f-8604-72bbba8d17ce,2024-02-02,2024-02-05 04:16:02,sms,2024-07-09,2024-07-09 03:00:07
7271746b-a2ca-4199-8066-53d4fdca9e25,2023-08-15,2023-10-25 09:32:10,sms,2024-07-09,2024-07-09 03:00:07
b0bd134f-e6df-4c37-8313-5009c992b17b,2023-12-14,2024-05-02 03:46:05,push,2024-07-09,2024-07-09 03:00:07
a6e237e7-bdaa-4800-88af-ee330fbd398e,2023-09-11,2024-01-14 02:46:01,sms,2024-07-09,2024-07-09 03:00:07
c8b8a475-3ce6-4547-a81d-208d36716658,2023-11-05,2024-02-20 09:20:02,sms,2024-07-09,2024-07-09 03:00:07
9ab2798d-a892-40d1-919d-8b4deace8d10,2024-03-06,2023-10-15 03:45:10,push,2024-07-09,2024-07-09 03:00:07
e87709fc-a8e7-4806-923f-2132db56aa8f,2023-09-18,2023-12-08 09:14:12,push,2024-07-09,2024-07-09 03:00:07
7c99909d-4686-488e-bcf9-68890c8441ba,2023-11-22,2023-11-02 02:50:11,push,2024-07-09,2024-07-09 03:00:07
196976c5-fad8-4002-b1f6-3ba576965c4d,2024-01-12,2023-07-26 09:27:07,push,2024-07-09,2024-07-09 03:00:07
566e6e8e-1bd5-4eef-a5b9-1c5a86bd2fdf,2023-09-03,2023-11-10 10:51:11,sms,2024-07-09,2024-07-09 03:00:07
38501f4f-ad66-4612-ba38-e4b2d0709d9d,2024-05-01,2024-05-12 02:06:05,push,2024-07-09,2024-07-09 03:00:07
c73e3727-11dd-4879-906f-195ff15fdb69,2024-01-28,2023-09-16 06:45:09,push,2024-07-09,2024-07-09 03:00:07
12c46d80-c96a-4aba-a5d2-23b37abe683d,2023-08-12,2023-09-12 01:20:09,push,2024-07-09,2024-07-09 03:00:07
9846d8c9-003e-4a11-aa7c-cb551985f2b7,2023-09-27,2024-02-28 07:22:02,push,2024-07-09,2024-07-09 03:00:07
32cf619c-01cf-4b5a-987b-365f0b42f224,2023-07-17,2024-04-10 06:04:04,push,2024-07-09,2024-07-09 03:00:07
e824d8a0-462f-41e4-82d5-515febdb5a78,2023-08-19,2024-06-14 07:27:06,push,2024-07-09,2024-07-09 03:00:07
1389db2a-e561-42f2-b12a-d1ac032c76a2,2024-04-24,2024-04-07 07:09:04,sms,2024-07-09,2024-07-09 03:00:07
626067b3-1a05-49b5-8b71-e3810a7cce8d,2023-08-04,2023-11-07 09:37:11,sms,2024-07-09,2024-07-09 03:00:07
c5b4b9e8-345c-493c-b31b-ca73676185ff,2023-09-22,2024-03-01 11:57:03,push,2024-07-09,2024-07-09 03:00:07
99606aff-545b-4643-b495-84114ccacce7,2023-12-16,2024-04-11 03:01:04,push,2024-07-09,2024-07-09 03:00:07
803eee52-af83-4bf6-8de5-634ac1b3cc96,2023-09-02,2023-09-14 09:26:09,push,2024-07-09,2024-07-09 03:00:07
64159915-4eef-441e-a907-aafa5a5e0a74,2023-10-25,2023-07-27 09:27:07,push,2024-07-09,2024-07-09 03:00:07
a5c08f6c-d380-4bc2-8c66-a3e1e42208ef,2023-08-19,2024-07-01 09:31:07,sms,2024-07-09,2024-07-09 03:00:07
13030359-9aa1-485c-bcf4-53ba38b743b5,2024-05-22,2023-07-18 04:55:07,push,2024-07-09,2024-07-09 03:00:07
0550541a-aaaf-4971-bb75-d9fdf4f81fd6,2023-08-03,2023-07-28 10:17:07,push,2024-07-09,2024-07-09 03:00:07
229e3b87-9eba-4b76-be0b-08b7db9867b3,2023-12-11,2024-02-04 06:27:02,push,2024-07-09,2024-07-09 03:00:07
28e84fdf-a110-4a9a-b1bd-847c8ef00fcd,2023-10-19,2024-01-28 09:51:01,sms,2024-07-09,2024-07-09 03:00:07
66279ca0-2861-47ab-b61c-219bb387427d,2023-07-11,2023-10-19 02:51:10,sms,2024-07-09,2024-07-09 03:00:07
a9973839-639f-4c4b-b602-f41411332983,2024-07-03,2024-01-06 02:02:01,push,2024-07-09,2024-07-09 03:00:07
47647734-ec43-4f47-b023-8b369f544b89,2023-08-05,2024-02-20 08:32:02,push,2024-07-09,2024-07-09 03:00:07
9d3cacda-f1b4-4662-a136-832858510d37,2024-06-03,2024-05-06 07:08:05,sms,2024-07-09,2024-07-09 03:00:07
1a1a2302-f41f-41b9-8021-c27f7688b55c,2023-11-07,2023-08-27 03:17:08,push,2024-07-09,2024-07-09 03:00:07
0fa552ba-1168-4257-8394-88edfb79a5bc,2024-01-03,2024-02-01 05:21:02,sms,2024-07-09,2024-07-09 03:00:07
ee4453f2-94bf-4eaf-8396-f15aaef0e25f,2023-10-20,2023-07-21 01:59:07,sms,2024-07-09,2024-07-09 03:00:07
51681a96-a964-412e-b889-bff19f77eebd,2023-07-04,2024-01-23 11:27:01,sms,2024-07-09,2024-07-09 03:00:07
3675839c-00bd-4d13-8adc-415ed3532738,2024-01-04,2023-08-02 05:20:08,sms,2024-07-09,2024-07-09 03:00:07
f306375c-7bea-4cbd-b156-7cac398438cc,2023-08-23,2023-12-10 05:47:12,push,2024-07-09,2024-07-09 03:00:07
524fd8f7-7c74-455f-bf7c-4535c1dc789c,2024-06-07,2023-09-09 11:36:09,push,2024-07-09,2024-07-09 03:00:07
e168eed0-bd2a-4c1c-b99f-9191674ba80f,2023-08-11,2024-01-19 08:55:01,push,2024-07-09,2024-07-09 03:00:07
492d7531-28ab-46d5-9924-46eebb40bebe,2023-09-09,2024-06-20 02:14:06,sms,2024-07-09,2024-07-09 03:00:07
6d7ca1ac-f541-45d7-8152-e0e88c9c56c9,2024-07-05,2024-06-12 03:52:06,push,2024-07-09,2024-07-09 03:00:07
14805440-3fe8-496a-b844-2671e2c497b3,2023-07-23,2023-10-09 03:57:10,push,2024-07-09,2024-07-09 03:00:07
4741946a-3a4e-4e0c-b2cd-0ab2165fee21,2024-07-01,2024-01-13 01:47:01,push,2024-07-09,2024-07-09 03:00:07
4343caa5-098d-445d-bc1e-67c4a9681db8,2023-07-28,2024-02-29 08:13:02,sms,2024-07-09,2024-07-09 03:00:07
179930ca-661f-402f-ac6c-fabd129dbcc4,2024-03-29,2023-08-15 12:23:08,sms,2024-07-09,2024-07-09 03:00:07
1809bf34-69a1-42e2-8f1b-329605008a8f,2023-08-04,2024-01-25 08:33:01,push,2024-07-09,2024-07-09 03:00:07
c11ca374-fa7a-48b9-896a-ad1463d831ec,2023-09-28,2024-05-20 01:45:05,sms,2024-07-09,2024-07-09 03:00:07
